,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23
0,-0.0014544987279141695,0.0011778003547095713,0.00015482109099909468,1.5898412938998452,7.759601744788742,-1.4302121273206763,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,-0.0002694812008636974,-0.00028772692723932116,-0.0017696131676902267,-6.051343831407217,0.14749986236402174,-2.4036653617663823,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,-0.001465317666729869,0.0017202310335577835,0.00017194163343497456,1.6976505054329865,9.15910282251999,-1.0792379054876475,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,-0.00026548739638044644,-0.00022669692229666797,-0.001965301863183979,-5.410577758754825,0.017425735330955112,-3.9617744917999516,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,-0.003094797009824012,0.0011811640868522495,0.00028977468654610514,0.5944794142328722,6.982623174492491,-0.057262741740880925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,-0.000281591217101319,7.35789930767635e-05,-0.003312139823238257,-6.523443871917831,0.6099189424971713,-0.1084379889065733,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,-0.001461128932494717,0.0016366562049535298,0.00016909646731959343,2.6287834050139334,8.87546294762328,-2.242721644622843,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,-0.00037126734041174973,-0.000525643639161194,-0.0019327814656751282,-6.047654263612881,-0.5222382025849753,-3.749948718354094,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,-0.001408403203504191,0.002228290849031006,0.00018246517143907838,1.1272490108566298,11.107507786014587,-0.2003638476439526,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9,-0.0001919340963536221,6.157875375085384e-06,-0.002085586452980983,-4.732310728146804,0.45755085630427567,-5.396495513348627,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10,-0.006220687404982517,0.00022528236809280452,0.0005181590601357917,0.8021074371687267,7.823371931787077,-4.1781772148772305,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,-0.0016992669680239252,-0.003153701884261457,-0.0059225851585017605,-9.554131286197606,2.169214864616712,2.258301430943346,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12,-0.0034573552266954424,0.0011919088505359492,0.0003199030007036252,1.3716747264883784,6.986677515823601,-2.445884267933202,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13,-0.0007387724685258328,-0.0010944268743068417,-0.0036565080298527363,-7.3965433183980664,0.7266252904533589,0.11924364987467378,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14,-0.0023789367343705504,0.0012003147927142645,0.00023149510273066267,1.3543462524721595,7.061176161894047,-1.7058476170509147,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15,-0.0004386717998733412,-0.0005283944647234044,-0.002646001132044586,-6.681673815821161,0.44587646658290464,-0.8291819488229646,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16,-0.0017999954196688767,0.0010861620119439642,0.00018048313740549304,1.2729942116045383,7.226102015290853,-1.2894603103748823,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17,-0.0002999228771020496,-0.00029633394111432533,-0.0020629317003112487,-6.334010357100856,0.3801983312610682,-1.3706136602537151,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18,-0.002668427575645614,0.0009880302246545337,0.0002489426877158588,-1.0508583636754303,6.983496701863294,4.679804596168733,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19,0.00041846079997352,0.001877571324586217,-0.002845427940982251,-9.470222553492151,0.9089116045016432,-0.038736378717808176,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20,-0.00421273175821763,0.0006469865804617723,0.000365698710627689,-0.26870698257932896,7.160256326941958,5.539164417003365,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21,0.0007907084475584872,0.0032416851043061677,-0.004179955389526872,-11.224491485180138,-0.10295217584961848,1.3909941942143806,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22,-0.0044631323784695,0.0010575285534721315,0.0003985693598241353,1.66139307204205,7.1228184950881674,-4.634416666843032,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23,-0.0014089111240790531,-0.0027056126514016362,-0.0045556686290679745,-9.664107646596296,1.4157050644809819,0.816345431069329,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24,-0.0034672601925415892,0.0012476291119706898,0.00032238462321640773,1.8508268705415973,6.9823197735575455,-3.771009383136688,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25,-0.0009837312548969656,-0.0017601898297361209,-0.003684873104969551,-8.467267616491958,0.8013188401354434,0.025547387268316523,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26,-0.0023626040402481693,0.001226694220330623,0.00023094170049219428,1.8222000216021461,7.068862676573342,-2.6705705705390277,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27,-0.0005623860249008439,-0.0008699145443516899,-0.002639675715514427,-7.2294340046632435,0.35341944897389044,-0.9114993801739109,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28,-0.002988475959714029,0.0009739877201546704,0.0002748344577238012,-0.9001409889626982,6.975008777134073,4.752670858964077,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
29,0.00047319808645613335,0.0021036632542766488,-0.0031413722263840997,-9.67182332383789,0.7312313848491757,0.23749553229669076,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30,-0.004820208413409934,0.0004584980507507697,0.00041000073504752295,0.10565826550288251,7.334156449729424,5.082933687723198,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31,0.0007817487010427951,0.0033465988570051093,-0.004686329845763784,-10.739533170075585,-0.3786973737529386,1.8140476357884443,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32,-0.0029823744186261224,0.001022286588571941,0.000275778076569728,-0.5722174389595072,6.977708187950337,3.533225656244985,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33,0.00028650014311625265,0.0015934738276255054,-0.0031521578391469148,-8.278066255951002,0.6999505052709466,0.13154541341076564,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
34,-0.0024618181052269462,0.001088312587620227,0.00023495755428442857,-0.16743485740572595,7.023126529734485,1.8379649969022462,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35,2.104041927032474e-05,0.000744778007909445,-0.002685577134399907,-6.840551365838852,0.7754955220278879,-0.4696895886232673,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
36,-0.0015083586050832162,0.0010348195733294984,0.00015497064602705785,-0.662812188347083,7.490194983783922,2.1886058214821733,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
37,4.4306932086442086e-05,0.0005748361521828373,-0.0017713225894819865,-6.538497183443228,1.2301197922389175,-1.7992218133364695,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
38,-0.0014957725650035648,0.001542798202906793,0.00016913610305366506,-1.2827175176681878,8.718156933057548,2.5054620192812753,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
39,7.836781017120466e-05,0.0007098346711922346,-0.0019332345041886256,-6.1406797486926,1.8954629907243734,-3.38779590521051,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40,-0.001496256435507469,0.0010759313286419015,0.000155205879333719,0.11640238856708078,7.550142309986182,0.831519181571685,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41,-7.357534385216244e-05,0.0002516450370646832,-0.001774011318480475,-5.96128646021028,0.8516132920482928,-1.9648082111041396,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
42,-0.0014820853067279156,0.0015622811382948116,0.00016859382563599252,-0.06472140819301554,8.74643238652081,0.96678250130457,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
43,-6.715156775663127e-05,0.0003084379531425221,-0.0019270362449420222,-5.454629957980654,1.1009312831599867,-3.481975412233387,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
44,-0.0014904647324446903,0.0010183923245283431,0.00015300799620963722,0.38854856125619097,7.442545238620739,0.3835106514404244,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
45,-0.000110920146644847,0.00014261485430856185,-0.0017488893994168635,-5.961123495424307,0.7099123431096823,-1.7851120205058064,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
46,-0.001473881463053504,0.0011945112976285636,0.00015691463279921052,1.6003789540380173,7.761326535941697,-1.4448822668414802,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
47,-0.00027441428937308474,-0.00029515936979992985,-0.0017935424599635676,-6.056333958579205,0.14234436373114814,-2.4069141804534295,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
48,-0.0014293090647530104,0.0020167154224523484,0.0001778529463346319,2.7608347476610713,10.1797393787423,-1.9393433283940404,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
49,-0.00036027777929640946,-0.0004698478362729747,-0.0020328684788050505,-5.520229459816309,-0.673815752239185,-4.829138142663921,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
50,-0.0014613118866099212,0.0019338214021670126,0.00017800354851901716,-0.6879755514329996,9.974845206305123,1.5866132656256915,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
51,-9.114608960118608e-06,0.0004954053760994617,-0.002034589869649484,-5.266471934546075,1.6615998376385293,-4.520225277680363,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
52,-0.0015052383418466299,0.0012737825445506366,0.0001618645831011004,-0.9517747486809305,7.997652433232131,2.3374199095477266,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
53,5.9766839707771066e-05,0.0006374684228308261,-0.0018501206508102382,-6.339218018927209,1.5339754004849604,-2.5739156597238444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
54,-0.0014472670864533474,0.0021842771745550697,0.0001843432504015582,-1.2425410323325872,10.899110025198471,2.0629748832171684,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
55,3.97357808407686e-05,0.0006481567672688514,-0.002107052993750843,-5.239141381277707,2.177079500904922,-5.160446311644557,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
56,-0.001467387927485525,0.001627470806293777,0.0001693361810118592,1.311959317055377,8.901454511403585,-0.6899605498572892,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
57,-0.00022455058096961146,-0.00012184177959013716,-0.0019355214057154143,-5.386041591104261,0.25320717669192166,-3.705787310644872,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
58,-0.0014841358715234282,0.0010530143068409662,0.00015352367464145574,1.0220973352834608,7.487372702340252,-0.6774773761893822,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
59,-0.00020250898812390963,-0.00010751567666115143,-0.0017547836308639553,-5.980806382133335,0.43183106207030736,-1.9171569021209824,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
60,-0.0014793568087645968,0.0011708619864915788,0.00015665711876990481,1.36745173425562,7.711829615201125,-1.1216547535122299,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
61,-0.0002456083399140824,-0.00021676859476735792,-0.0017905990611399086,-5.966020903835965,0.25697081396541577,-2.3169282637161475,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
62,-0.0014120544382937037,0.0022951816963820712,0.00018476691555098347,2.5480273346384275,11.23003667738067,-1.495028649902508,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
63,-0.00032831124237351017,-0.0003618054042817854,-0.0021118955085676315,-5.06290117415642,-0.537347241022841,-5.532918361382229,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
64,-0.0014776793927778942,0.0010773693129682276,0.00015372164374894245,1.5826365422902942,7.518461965094457,-1.5730128982085467,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
65,-0.00027986017068482483,-0.00031945748116781207,-0.0017570464281168596,-6.238627500575732,0.1910862672283472,-2.0143922654766895,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
66,-0.0014346829088244934,0.0019525732737054402,0.00017637542507391752,3.0288036520447976,9.928546276870685,-2.2844030738893215,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
67,-0.00039136579597563866,-0.0005595814432781969,-0.0020159803335166432,-5.789460167469285,-0.8358618303147493,-4.654508688878582,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
68,-0.0014670097171964821,0.0013916928440346143,0.00016224993051035762,2.315409051723163,8.207197774023834,-2.1863110872253917,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
69,-0.00035110974725214314,-0.0004902790415733439,-0.0018545251918527827,-6.238348606364072,-0.27279004849505917,-3.0341055925778977,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
70,-0.0014903114116641071,0.001770391019095125,0.00017549736196942624,-2.1919438216874245,9.441510212028325,3.3630705097900395,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
71,0.00016559827609432628,0.0009680974834129964,-0.002005944026307183,-6.539569021131916,2.6713181424654278,-4.015793501156818,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
72,-0.0015032483650712647,0.0015174552190686742,0.0001689923717072977,-1.7977897571837302,8.655693833398674,3.1942474848194586,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
73,0.00014348379365013947,0.0008883191231032382,-0.0019315916473821005,-6.672906130746789,2.234038101808206,-3.295367227659825,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
74,0.0,0.0,0.0,0.0,0.0,0.0,-0.002684250530198661,-0.0007563867473412035,4.631533045244413e-20,-0.6958758075539071,8.43140617569789,-2.3390551333662923,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
75,0.0,0.0,0.0,0.0,0.0,0.0,0.0005454882280198369,-0.0006500875554604903,-0.0025424512319198837,-7.996613635910513,-1.0542989480601233,-3.158628273568356,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
76,0.0,0.0,0.0,0.0,0.0,0.0,-0.004148976516333096,-0.0005747499936045847,3.5193286998890816e-20,-0.4138199953953009,9.768055750682917,-2.554374657257674,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
77,0.0,0.0,0.0,0.0,0.0,0.0,0.0008312448927520006,-0.0009906390872627857,-0.0035477425795245486,-8.908545501530911,-1.60317119433303,-4.3981547700473245,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
78,0.0,0.0,0.0,0.0,0.0,0.0,-0.0013255578174197443,-0.002157118932695484,1.3208543981528397e-19,-0.04314237865390948,7.785799689707957,-0.048040110452484276,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
79,0.0,0.0,0.0,0.0,0.0,0.0,1.0584498645472536e-05,-1.2614114286550594e-05,-0.002402005522624225,-3.8674811737107335,0.016007936611551383,2.335105800092345,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
